P32_ALL,DIFFRACTION_ALL,INVERSION_AI,FAULTS,VREZY,TOLSCHI,FUNDAMENT,PROVODKA,DH_B_R0,DIFFRACTION_ALL_SM,MAX_DIFFRACTION,MIN_DIFFRACTION,STACK_MINUS_MAX_DIFFRACTION,STACK_MINUS_MIN_DIFFRACTION,STACK_MULT_MAX_DIFFRACTION,STACK_MULT_MIN_DIFFRACTION,PERV,INVERSION_AI_COLL,THICKNESS_R0_R4,RMS_AMPLITUDE,FAULTS_PROBABILITY,FAULTS_AND_FAULTS_PROBABILITY,WELL
0.0,1.4399063587,16150.983398,1217.6695557,3230.7880859,1624.1325684,9097.140625,93.412857056,198.25865173,1.6335422993,4.8003334999,0.1404743195,6.7400574684,11.399917603,7.1295042038,0.2000284493,4.6079549789,16133.907227,285.64343262,37119748.0,84.885681152,84.885681152,4
0.0,1.4758101702,16083.779297,1215.7410889,3236.9033203,1626.7514648,9094.0996094,93.131866455,198.27119446,1.624229908,5.2269878387,0.1770909429,6.6111783981,11.661074638,7.8793792725,0.2535674572,4.5884933472,16061.670898,285.72366333,37795120.0,85.098617554,85.098617554,4
0.0,1.4816241264,16101.34668,1213.8774414,3243.0947266,1629.3747559,9091.1367188,92.816589355,198.28735352,1.6151316166,5.4593420029,0.1508236527,6.4229593277,11.731477737,8.1954097748,0.2169429958,4.5604367256,16074.933594,285.67266846,38540696.0,85.380187988,85.380187988,4
0.0,1.4722490311,16158.977539,1212.1046143,3249.3706055,1631.9440918,9088.2705078,92.477859497,198.30566406,1.6062028408,5.5865936279,0.0924219787,6.210474968,11.704646111,8.282283783,0.1332607269,4.5281295776,16128.257813,285.55969238,39379988.0,85.755401611,85.755401611,4
0.0,1.4807686806,16172.169922,1210.3320313,3255.6547852,1634.541748,9085.4101563,92.142303467,198.32833862,1.5973062515,5.6813249588,0.0488026142,6.180454731,11.812976837,8.4383277893,0.0725976303,4.4979147911,16139.064453,285.42608643,40123144.0,86.13130188,86.13130188,4
0.0,1.5944392681,15986.605469,1208.6259766,3262.036377,1637.2216797,9082.6425781,91.975997925,198.3747406,1.5879892111,5.6642780304,0.0853153914,7.1473331451,12.726296425,9.0726547241,0.143269524,4.4773178101,15961.625,285.2210083,40056332.0,86.576820374,86.576820374,4
0.0,1.7082066536,15798.494141,1206.9228516,3268.4177246,1639.9001465,9079.8769531,91.81703186,198.42163086,1.5786480904,5.6342973709,0.1242731661,8.1274223328,13.637447357,9.692111969,0.2176098824,4.4562568665,15782.110352,285.01501465,39992316.0,87.025299072,87.025299072,4
0.0,1.804885149,15745.626953,1205.2062988,3274.8725586,1642.6108398,9077.1875,91.693107605,198.46748352,1.5693228245,5.5636000633,0.113829203,8.9805450439,14.430316925,10.106220245,0.2039013207,4.4258069992,15748.126953,284.72589111,38802260.0,87.533401489,87.533401489,4
0.0,1.8878376484,15754.148438,1203.498291,3281.3806152,1645.3221436,9074.5537109,91.605529785,198.51101685,1.5599551201,5.4643726349,0.0729933456,9.7380447388,15.129425049,10.373531342,0.1345870793,4.3907337189,15780.460938,284.39630127,36809720.0,88.091674805,88.091674805,4
0.0,1.9524337053,15769.238281,1201.7219238,3287.9003906,1648.0471191,9071.9287109,91.530853271,198.54972839,1.5505983829,5.3323383331,0.0423833132,10.366316795,15.656271935,10.470689774,0.083215341,4.3592634201,15818.504883,284.05737305,34462104.0,88.654624939,88.654624939,4
0.0,1.9419609308,15790.144531,1199.6114502,3294.4785156,1650.8308105,9069.3457031,91.508392334,198.58509827,1.5411596298,5.172293663,0.0556119792,10.32510376,15.441785812,10.046333313,0.1080072373,4.3451595306,15859.199219,283.66668701,30869234.0,89.245071411,89.245071411,4
0.0,1.9189240932,15816.818359,1197.498291,3301.0537109,1653.6179199,9066.7636719,91.488265991,198.62005615,1.5316989422,5.0042858124,0.065351963,10.183223724,15.122158051,9.5495223999,0.1254322231,4.3307266235,15906.373047,283.27404785,27448302.0,89.835525513,89.835525513,4
0.0,1.7997906208,15954.609375,1195.1396484,3307.6347656,1656.55896,9064.1660156,91.339622498,198.65011597,1.523329854,4.7923069,0.0982311666,9.3663005829,14.060377121,8.5827598572,0.1663693041,4.3300790787,16057.161133,282.84780884,24965754.0,90.387428284,90.387428284,4
0.0,1.6366860867,16138.130859,1192.6567383,3314.223877,1659.5744629,9061.5664063,91.151870728,198.67739868,1.5154335499,4.5524930954,0.1466023028,8.2519874573,12.657878876,7.3992652893,0.2245309353,4.3359203339,16250.355469,282.40936279,22911092.0,90.92565918,90.92565918,4
0.0,1.4890457392,16290.837891,1190.1730957,3320.8005371,1662.6231689,9058.9550781,90.873748779,198.69772339,1.5081279278,4.3061852455,0.1844328344,7.273979187,11.395730972,6.3071861267,0.2681747675,4.3440561295,16409.613281,281.96887207,21355712.0,91.4478302,91.4478302,4
0.0,1.3940888643,16347.152344,1187.7437744,3327.3586426,1665.8104248,9056.3300781,90.412902832,198.6796875,1.5028049946,4.0473203659,0.1375492811,6.7862377167,10.696008682,5.5713939667,0.1930175722,4.363111496,16461.613281,281.50527954,21029174.0,91.936233521,91.936233521,4
0.0,1.298374176,16403.101563,1185.3166504,3333.9155273,1669.0008545,9053.7070313,89.95211792,198.66226196,1.4974961281,3.80869174,0.0873070359,6.281206131,10.002591133,4.8606348038,0.1114364564,4.3820867538,16512.792969,281.04211426,20658032.0,92.424636841,92.424636841,4
0.0,1.1895360947,16408.347656,1182.9316406,3340.451416,1672.338623,9051.0117188,89.615745544,198.60791016,1.4926204681,3.4687728882,0.0808983296,5.7937979698,9.1816730499,4.1101255417,0.0893215835,4.4131469727,16508.976563,280.58190918,20376020.0,92.825881958,92.825881958,4
0.0,1.0722466707,16389.410156,1180.6096191,3347.005127,1675.7202148,9048.3173828,89.300544739,198.53245544,1.4882038832,3.0658965111,0.0945145935,5.3104333878,8.2818145752,3.3275690079,0.0969226956,4.45028162,16477.988281,280.12255859,20197642.0,93.219352722,93.219352722,4
0.0,0.9767873287,16377.211914,1178.3076172,3353.5537109,1679.1381836,9045.6171875,89.089248657,198.44993591,1.483585,2.6671762466,0.1016344726,4.9969110489,7.5624527931,2.6131110191,0.0988455713,4.4864668846,16454.988281,279.65866089,19945696.0,93.591262817,93.591262817,4
0.0,1.0364574194,16366.007813,1176.1682129,3360.109375,1682.7095947,9042.9355469,89.026550293,198.32662964,1.4799497128,2.3817195892,0.1015038639,5.7919540405,8.0721702576,2.4515032768,0.1013899595,4.5195894241,16434.570313,279.16845703,20092202.0,93.881202698,93.881202698,4
0.0,1.0958213806,16360.433594,1174.0371094,3366.6699219,1686.2746582,9040.2597656,88.974212646,198.20223999,1.4762704372,2.1116566658,0.1044926569,6.5678167343,8.5749807358,2.3025155067,0.1067620292,4.5527558327,16419.992188,278.68017578,20209028.0,94.169525146,94.169525146,4
0.0,1.1023035049,16383.664063,1172.0932617,3373.3129883,1689.8599854,9037.6582031,89.009567261,198.02471924,1.4737923145,2.0661480427,0.105512321,6.7279281616,8.6885643005,2.2835073471,0.1098398119,4.6029605865,16436.148438,278.20336914,20579314.0,93.4480896,93.4480896,4
0.0,1.0841164589,16420.269531,1170.2224121,3379.9755859,1693.4897461,9035.0664063,89.056472778,197.81738281,1.4721161127,2.1485948563,0.1007574871,6.5817918777,8.6296291351,2.3515996933,0.1072514355,4.6622905731,16465.878906,277.73461914,21119792.0,92.109848022,92.109848022,4
0.0,1.0659438372,16420.953125,1168.3792725,3386.6342773,1697.1328125,9032.4804688,89.080764771,197.60043335,1.4709700346,2.2488975525,0.0972948819,6.4034337997,8.5550365448,2.4349756241,0.1050702631,4.7217516899,16460.318359,277.28283691,21814720.0,90.4426651,90.4426651,4
0.0,1.023355484,16247.050781,1166.6809082,3393.2727051,1700.8566895,9029.9101563,89.20349884,197.33047485,1.4721281528,2.4223937988,0.1234209985,5.8724040985,8.171377182,2.5256619453,0.1262708604,4.7800478935,16287.554688,276.8996582,22994704.0,86.897644043,86.897644043,4
0.0,0.9860290289,16077.681641,1164.9793701,3399.9047852,1704.5874023,9027.3378906,89.346099854,197.06155396,1.473170042,2.6035180092,0.1502653658,5.3765058517,7.8297586441,2.639601469,0.1491822898,4.8384618759,16119.914063,276.51727295,24160960.0,83.349243164,83.349243164,4
0.0,1.0437521935,15991.388672,1163.3164063,3406.5234375,1708.4294434,9024.7753906,89.551681519,196.76638794,1.4751769304,2.7267291546,0.1814369559,5.6911916733,8.2364845276,2.9408912659,0.1911225617,4.8949761391,16038.40918,276.15509033,25437724.0,80.335342407,80.335342407,4
0.0,1.1512730122,15941.652344,1161.6812744,3413.1367188,1712.3286133,9022.2265625,89.763549805,196.45608521,1.4778505564,2.8231902122,0.2114588022,6.4177899361,9.0295219421,3.3446331024,0.2385127395,4.9507408142,15994.478516,275.80175781,26813444.0,77.652565002,77.652565002,4
0.0,1.2447566986,15884.068359,1160.0581055,3419.7329102,1716.2336426,9019.6894531,90.092391968,196.14141846,1.4803063869,2.9293837547,0.2229010314,7.0216217041,9.7281036377,3.730453968,0.2622556686,5.0065555573,15945.380859,275.4755249,28047698.0,75.297180176,75.297180176,4
0.0056476602,1.2657232285,15779.100586,1158.4453125,3426.1982422,1720.2375488,9017.1738281,90.509399414,195.796875,1.4840974808,3.0105404854,0.1546509117,7.1239304543,9.9798202515,3.9397466183,0.1865839064,5.0627269745,15850.511719,275.28112793,29169260.0,74.803115845,74.803115845,4
0.0556251854,1.2887028456,15669.589844,1156.8481445,3432.6699219,1724.2297363,9014.6757813,90.865509033,195.45178223,1.4881235361,3.104221344,0.0921425894,7.230111599,10.242190361,4.1722164154,0.1178417876,5.1193122864,15749.90625,275.0831604,30370432.0,74.334381104,74.334381104,4
0.2104941756,1.3452513218,15659.813477,1155.2678223,3439.043457,1728.2666016,9012.2070313,91.180648804,195.09375,1.4935662746,3.2633159161,0.156402424,7.520611763,10.62752533,4.5771770477,0.2206403017,5.1733570099,15748.463867,274.91229248,31469504.0,74.414123535,74.414123535,4
0.5037335157,1.4200062752,15702.613281,1153.6853027,3445.3347168,1732.3414307,9009.7441406,91.50151062,194.72851563,1.4997093678,3.4503967762,0.2898088694,7.9194316864,11.080018997,5.0705776215,0.4182678461,5.2264318466,15799.463867,274.75930786,32473504.0,74.795761108,74.795761108,4
0.9454715848,1.4850754738,15748.181641,1152.0810547,3451.5351563,1736.458252,9007.2626953,91.748672485,194.35800171,1.5063974857,3.6131851673,0.409896493,8.2755784988,11.478866577,5.5088186264,0.5998704433,5.2828316689,15850.091797,274.63690186,33499090.0,75.167266846,75.167266846,4
1.5247014761,1.490950346,15837.201172,1150.4832764,3457.3571777,1740.697998,9004.8085938,92.055038452,193.95274353,1.5151218176,3.6819529533,0.4600341916,8.3065891266,11.528508186,5.6365413666,0.6940245628,5.3536348343,15935.453125,274.64404297,33933856.0,75.616630554,75.616630554,4
2.1489195824,1.4960842133,15927.444336,1148.8533936,3463.1364746,1744.9682617,9002.3222656,92.372283936,193.54925537,1.5237648487,3.7389423847,0.5151543617,8.343665123,11.567453384,5.7445087433,0.7958161235,5.4246101379,16022.229492,274.65087891,34347452.0,76.033432007,76.033432007,4
2.6702930927,1.4770115614,16024.173828,1147.2202148,3468.529541,1749.3208008,8999.8398438,92.715118408,193.13717651,1.5340070724,3.6974401474,0.4860489964,8.2246856689,11.436076164,5.5831699371,0.7454125881,5.5051164627,16110.634766,274.71551514,34102704.0,76.438323975,76.438323975,4
2.9896233082,1.4406232834,16125.442383,1145.5737305,3473.6616211,1753.7342529,8997.3496094,93.077148438,192.71954346,1.5451748371,3.5908336639,0.4034466147,7.9970302582,11.184417725,5.2410206795,0.5977922082,5.5908284187,16201.09668,274.80975342,33518944.0,76.824417114,76.824417114,4
3.0797348022,1.410605669,16214.329102,1143.8863525,3478.6784668,1758.1992188,8994.8203125,93.454956055,192.30358887,1.5565240383,3.4533038139,0.3334221244,7.8522672653,10.972148895,4.8822956085,0.4706907272,5.6767239571,16278.994141,274.92327881,32764366.0,77.168243408,77.168243408,4
2.9619114399,1.4465440512,16229.348633,1142.2047119,3483.3129883,1762.739624,8992.3125,93.843078613,191.89764404,1.5694172382,3.1844294071,0.3683464229,8.3681697845,11.184252739,4.6128940582,0.5241069794,5.7633228302,16282.375,275.1255188,31331536.0,77.512084961,77.512084961,4
2.6873059273,1.4790738821,16254.069336,1140.4355469,3487.8989258,1767.3598633,8989.71875,94.302787781,191.49206543,1.5822255611,2.9036931992,0.4054962993,8.868103981,11.366300583,4.3170104027,0.5793862343,5.8494763374,16295.382813,275.32940674,29712486.0,77.766952515,77.766952515,4
2.3261313438,1.5228090286,16338.412109,1138.6525879,3491.8564453,1772.0788574,8987.1279297,94.776153564,191.08195496,1.5951310396,2.9019508362,0.4357720315,9.220621109,11.686800003,4.4747552872,0.6368242502,5.9295368195,16368.847656,275.58721924,27749432.0,78.007827759,78.007827759,4
1.9549275637,1.5752187967,16448.558594,1136.864624,3495.4387207,1776.8537598,8984.5439453,95.236083984,190.66960144,1.6081209183,3.0699198246,0.4619366527,9.4987010956,12.106684685,4.910159111,0.6966521144,6.0063371658,16468.503906,275.87207031,25726586.0,78.243621826,78.243621826,4
1.5966647863,1.6088967323,16558.488281,1135.0705566,3498.9575195,1781.6462402,8981.9570313,95.677703857,190.25753784,1.6210212708,3.2339816093,0.4684172869,9.628862381,12.394426346,5.269534111,0.7222318649,6.0794429779,16568.355469,276.16586304,23646128.0,78.473144531,78.473144531,4
1.2192057371,1.5148355961,16684.226563,1133.2836914,3502.1135254,1786.5114746,8979.4023438,96.11315155,189.84397888,1.6331175566,3.367467165,0.3383505344,8.7479667664,11.777083397,5.1267185211,0.5084482431,6.1313199997,16686.488281,276.50561523,20813368.0,78.710128784,78.710128784,4
0.843026638,1.4205234051,16798.0,1131.6539307,3505.3005371,1791.2387695,8977.0009766,96.438598633,189.43099976,1.6452541351,3.5064291954,0.2072865665,7.8593769073,11.158519745,4.9918613434,0.2937972546,6.1849708557,16792.689453,276.83599854,18463744.0,79.106231689,79.106231689,4
0.5289534926,1.4041082859,16905.058594,1130.0249023,3507.6765137,1796.0307617,8974.6132813,96.7551651,189.0307312,1.6566995382,3.3612704277,0.2061520815,7.8670339584,11.022151947,4.7130022049,0.294459343,6.2360181808,16894.585938,277.22570801,16386322.0,79.503250122,79.503250122,4
0.2875877917,1.439656496,17011.646484,1128.477417,3509.5585938,1800.7893066,8972.3125,97.084106445,188.63977051,1.6677355766,3.0478801727,0.2873137593,8.4521217346,11.212687492,4.3667879105,0.4315669537,6.2856492996,16997.191406,277.64147949,14432516.0,79.983062744,79.983062744,4
0.1140010357,1.4822723866,17114.380859,1126.9677734,3511.3300781,1805.5305176,8970.0546875,97.412887573,188.25360107,1.6786103249,2.7751307487,0.369161427,9.0553321838,11.461301804,4.1011133194,0.5695072412,6.3279447556,17096.179688,278.05755615,12665473.0,80.501296997,80.501296997,4
0.0244059004,1.5131217241,17194.601563,1125.4543457,3512.6318359,1810.3739014,8967.8222656,97.700737,187.8861084,1.6882864237,2.7805905342,0.4269581735,9.3011922836,11.654825211,4.1979212761,0.6599115729,6.3266029358,17174.3125,278.48736572,11353800.0,81.016265869,81.016265869,4
0.0009948452,1.540210247,17281.390625,1123.9301758,3513.8701172,1815.2290039,8965.5800781,98.067764282,187.51921082,1.6980499029,2.7891602516,0.479998529,9.5134820938,11.82264328,4.288523674,0.7428582907,6.3248753548,17259.171875,278.91732788,9934793.0,81.520545959,81.520545959,4
0.0,1.569380641,17342.839844,1122.4057617,3514.4365234,1819.9694824,8963.3515625,98.409103394,187.18333435,1.7067358494,2.8723945618,0.5203593373,9.6855649948,12.037599564,4.5310239792,0.8240234852,6.3142051697,17318.785156,279.2979126,8799531.0,82.02482605,82.02482605,4
0.0,1.5935178995,17393.65625,1120.9552002,3514.5878906,1824.5688477,8961.2050781,98.754875183,186.86856079,1.7148256302,2.9847455025,0.5519205332,9.8005084991,12.233333588,4.8165836334,0.8964260817,6.2984867096,17367.804688,279.6451416,7772723.5,82.604011536,82.604011536,4
0.0,1.5947408676,17437.714844,1119.5220947,3514.6694336,1829.0678711,8959.0800781,99.099525452,186.55685425,1.7227698565,3.155962944,0.5497618318,9.6688671112,12.275068283,5.1024580002,0.9057956934,6.2823934555,17410.357422,279.98751831,6842138.0,83.198852539,83.198852539,4
0.0,1.5026843548,17442.759766,1118.0983887,3514.512207,1832.9614258,8956.984375,99.399993896,186.25172424,1.7290358543,3.8979992867,0.3268488646,8.174366951,11.745517731,5.8561038971,0.5525735617,6.2639303207,17415.669922,280.33172607,6214158.0,83.789459229,83.789459229,4
0.0,1.4071320295,17447.074219,1116.6883545,3514.3266602,1836.8347168,8954.9042969,99.692092896,185.94921875,1.7353849411,4.6342754364,0.0968616158,6.6562066078,11.193620682,6.5655269623,0.1926496327,6.2457375526,17420.179688,280.67260742,5638276.0,84.392997742,84.392997742,4
0.0,1.4630013704,17425.636719,1115.2734375,3513.5083008,1839.4572754,8952.8388672,99.951904297,185.66767883,1.7404872179,5.1601529121,0.0780605152,6.5395903587,11.621683121,7.6823496819,0.1698211432,6.2391705513,17397.804688,280.98422241,5426292.5,84.131958008,84.131958008,4
0.0,1.6264491081,17392.103516,1113.7766113,3512.3012695,1841.3479004,8950.7080078,100.22934723,185.39868164,1.744826436,5.5727615356,0.2025685161,7.3826522827,12.752845764,9.1547355652,0.3750893474,6.2385520935,17362.675781,281.28704834,5353106.0,83.219352722,83.219352722,4
0.0,1.7880041599,17357.923828,1112.269043,3510.9187012,1843.0507813,8948.5791016,100.5051651,185.13424683,1.7489795685,5.937889576,0.3156959713,8.2650871277,13.887280464,10.543228149,0.5631467104,6.2350726128,17326.941406,281.58700562,5312991.0,81.996246338,81.996246338,4
0.0,1.8454512358,17313.320313,1110.670166,3508.2202148,1843.4440918,8946.4589844,100.67384338,184.88841248,1.7510714531,5.7853899002,0.2811816037,8.9066705704,14.410878181,10.614906311,0.5152543783,6.2122545242,17281.785156,281.86737061,5531787.0,78.557678223,78.557678223,4
0.0,1.9076215029,17265.367188,1109.060791,3505.4438477,1843.826416,8944.3320313,100.78265381,184.64355469,1.753184557,5.644387722,0.2555489838,9.5787010193,14.967538834,10.737220764,0.4850807786,6.1904058456,17233.335938,282.14819336,5846942.5,75.089248657,75.089248657,4
0.0,1.8654978275,17228.712891,1107.1811523,3502.4020996,1843.4135742,8942.2324219,100.80366516,184.40931702,1.7542289495,5.2173633575,0.2556078434,9.6831970215,14.644952774,9.8027019501,0.4755398035,6.1782217026,17194.550781,282.30603027,6370573.5,71.952392578,71.952392578,4
0.0,1.7571856976,17187.757813,1105.1520996,3499.1411133,1842.4689941,8940.1796875,100.64353943,184.1824646,1.7546300888,4.5989346504,0.2614258528,9.4371337891,13.774642944,8.1724128723,0.4601605535,6.1738920212,17150.816406,282.39752197,7242076.0,69.096130371,69.096130371,4
0.0,1.6667442322,17150.048828,1103.0712891,3495.7197266,1841.4448242,8938.1308594,100.48206329,183.96188354,1.7550228834,4.0304698944,0.2494713664,9.2850208282,13.066019058,6.7208490372,0.4175839126,6.1708898544,17110.441406,282.48278809,8149306.0,66.530807495,66.530807495,4
